,label_finbert,Open,High,Low,Adj Close,Volume,label_finbert t-2,label_finbert t-3,label_finbert t-4,label_finbert t-5,Open t-2,Open t-3,Open t-4,Open t-5,High t-2,High t-3,High t-4,High t-5,Low t-2,Low t-3,Low t-4,Low t-5,Adj Close t-2,Adj Close t-3,Adj Close t-4,Adj Close t-5,Volume t-2,Volume t-3,Volume t-4,Volume t-5,Close t-1,Close t-2,Close t-3,Close t-4
141,1.0,202.9900054931641,202.9900054931641,196.75,201.17999267578125,23605400.0,1.0,1.0,1.0,2.0,205.94000244140625,203.22999572753903,203.22999572753903,211.2899932861328,206.8000030517578,204.8800048828125,204.8800048828125,214.5800018310547,201.0,198.9900054931641,198.9900054931641,209.52999877929688,201.72000122070312,199.6999969482422,199.6999969482422,212.16000366210932,28683200.0,51979300.0,51979300.0,29850700.0,201.17999267578125,201.72000122070312,199.6999969482422,199.6999969482422
142,1.0,200.0,207.8800048828125,196.6999969482422,207.38999938964844,43179500.0,1.0,1.0,1.0,1.0,202.9900054931641,205.94000244140625,203.22999572753903,203.22999572753903,202.9900054931641,206.8000030517578,204.8800048828125,204.8800048828125,196.75,201.0,198.9900054931641,198.9900054931641,201.17999267578125,201.72000122070312,199.6999969482422,199.6999969482422,23605400.0,28683200.0,51979300.0,51979300.0,207.38999938964844,201.17999267578125,201.72000122070312,199.6999969482422
143,1.0,207.2100067138672,214.57000732421875,207.1699981689453,214.3300018310547,22485800.0,1.0,1.0,1.0,1.0,200.0,202.9900054931641,205.94000244140625,203.22999572753903,207.8800048828125,202.9900054931641,206.8000030517578,204.8800048828125,196.6999969482422,196.75,201.0,198.9900054931641,207.38999938964844,201.17999267578125,201.72000122070312,199.6999969482422,43179500.0,23605400.0,28683200.0,51979300.0,214.3300018310547,207.38999938964844,201.17999267578125,201.72000122070312
144,1.0,207.2100067138672,214.57000732421875,207.1699981689453,214.3300018310547,22485800.0,1.0,1.0,1.0,1.0,207.2100067138672,200.0,202.9900054931641,205.94000244140625,214.57000732421875,207.8800048828125,202.9900054931641,206.8000030517578,207.1699981689453,196.6999969482422,196.75,201.0,214.3300018310547,207.38999938964844,201.17999267578125,201.72000122070312,22485800.0,43179500.0,23605400.0,28683200.0,214.3300018310547,214.3300018310547,207.38999938964844,201.17999267578125
145,1.0,216.3099975585937,220.72000122070312,216.1999969482422,220.72000122070312,14140100.0,1.0,1.0,1.0,1.0,207.2100067138672,207.2100067138672,200.0,202.9900054931641,214.57000732421875,214.57000732421875,207.8800048828125,202.9900054931641,207.1699981689453,207.1699981689453,196.6999969482422,196.75,214.3300018310547,214.3300018310547,207.38999938964844,201.17999267578125,22485800.0,22485800.0,43179500.0,23605400.0,220.72000122070312,214.3300018310547,214.3300018310547,207.38999938964844
146,2.0,218.0,219.9499969482422,213.5599975585937,215.2400054931641,15560300.0,1.0,1.0,1.0,1.0,216.3099975585937,207.2100067138672,207.2100067138672,200.0,220.72000122070312,214.57000732421875,214.57000732421875,207.8800048828125,216.1999969482422,207.1699981689453,207.1699981689453,196.6999969482422,220.72000122070312,214.3300018310547,214.3300018310547,207.38999938964844,14140100.0,22485800.0,22485800.0,43179500.0,215.2400054931641,220.72000122070312,214.3300018310547,214.3300018310547
147,1.0,218.5,219.5,213.8800048828125,217.63999938964844,12716500.0,2.0,1.0,1.0,1.0,218.0,216.3099975585937,207.2100067138672,207.2100067138672,219.9499969482422,220.72000122070312,214.57000732421875,214.57000732421875,213.5599975585937,216.1999969482422,207.1699981689453,207.1699981689453,215.2400054931641,220.72000122070312,214.3300018310547,214.3300018310547,15560300.0,14140100.0,22485800.0,22485800.0,217.63999938964844,215.2400054931641,220.72000122070312,214.3300018310547
148,1.0,218.5,219.5,213.8800048828125,217.63999938964844,12716500.0,1.0,2.0,1.0,1.0,218.5,218.0,216.3099975585937,207.2100067138672,219.5,219.9499969482422,220.72000122070312,214.57000732421875,213.8800048828125,213.5599975585937,216.1999969482422,207.1699981689453,217.63999938964844,215.2400054931641,220.72000122070312,214.3300018310547,12716500.0,15560300.0,14140100.0,22485800.0,217.63999938964844,217.63999938964844,215.2400054931641,220.72000122070312
149,2.0,214.1100006103516,217.72000122070312,212.75,217.02999877929688,17419900.0,1.0,1.0,2.0,1.0,218.5,218.5,218.0,216.3099975585937,219.5,219.5,219.9499969482422,220.72000122070312,213.8800048828125,213.8800048828125,213.5599975585937,216.1999969482422,217.63999938964844,217.63999938964844,215.2400054931641,220.72000122070312,12716500.0,12716500.0,15560300.0,14140100.0,217.02999877929688,217.63999938964844,217.63999938964844,215.2400054931641
150,0.0,223.7400054931641,226.02999877929688,222.9199981689453,223.5399932861328,10358800.0,2.0,1.0,1.0,2.0,214.1100006103516,218.5,218.5,218.0,217.72000122070312,219.5,219.5,219.9499969482422,212.75,213.8800048828125,213.8800048828125,213.5599975585937,217.02999877929688,217.63999938964844,217.63999938964844,215.2400054931641,17419900.0,12716500.0,12716500.0,15560300.0,223.5399932861328,217.02999877929688,217.63999938964844,217.63999938964844
151,2.0,228.3000030517578,231.02999877929688,224.2519989013672,226.22000122070312,12159500.0,0.0,2.0,1.0,1.0,223.7400054931641,214.1100006103516,218.5,218.5,226.02999877929688,217.72000122070312,219.5,219.5,222.9199981689453,212.75,213.8800048828125,213.8800048828125,223.5399932861328,217.02999877929688,217.63999938964844,217.63999938964844,10358800.0,17419900.0,12716500.0,12716500.0,226.22000122070312,223.5399932861328,217.02999877929688,217.63999938964844
152,2.0,224.58999633789065,224.69000244140625,220.8699951171875,222.16000366210932,14953100.0,2.0,0.0,2.0,1.0,228.3000030517578,223.7400054931641,214.1100006103516,218.5,231.02999877929688,226.02999877929688,217.72000122070312,219.5,224.2519989013672,222.9199981689453,212.75,213.8800048828125,226.22000122070312,223.5399932861328,217.02999877929688,217.63999938964844,12159500.0,10358800.0,17419900.0,12716500.0,222.16000366210932,226.22000122070312,223.5399932861328,217.02999877929688
153,0.0,215.02999877929688,216.5,211.82000732421875,215.0200042724609,12333000.0,2.0,2.0,0.0,2.0,224.58999633789065,228.3000030517578,223.7400054931641,214.1100006103516,224.69000244140625,231.02999877929688,226.02999877929688,217.72000122070312,220.8699951171875,224.2519989013672,222.9199981689453,212.75,222.16000366210932,226.22000122070312,223.5399932861328,217.02999877929688,14953100.0,12159500.0,10358800.0,17419900.0,215.0200042724609,222.16000366210932,226.22000122070312,223.5399932861328
154,1.0,215.7400054931641,216.42999267578125,212.88999938964844,215.6999969482422,12933800.0,0.0,2.0,2.0,0.0,215.02999877929688,224.58999633789065,228.3000030517578,223.7400054931641,216.5,224.69000244140625,231.02999877929688,226.02999877929688,211.82000732421875,220.8699951171875,224.2519989013672,222.9199981689453,215.0200042724609,222.16000366210932,226.22000122070312,223.5399932861328,12333000.0,14953100.0,12159500.0,10358800.0,215.6999969482422,215.0200042724609,222.16000366210932,226.22000122070312
155,1.0,215.8099975585937,216.5500030517578,214.7400054931641,215.9499969482422,11788100.0,1.0,0.0,2.0,2.0,215.7400054931641,215.02999877929688,224.58999633789065,228.3000030517578,216.42999267578125,216.5,224.69000244140625,231.02999877929688,212.88999938964844,211.82000732421875,220.8699951171875,224.2519989013672,215.6999969482422,215.0200042724609,222.16000366210932,226.22000122070312,12933800.0,12333000.0,14953100.0,12159500.0,215.9499969482422,215.6999969482422,215.0200042724609,222.16000366210932
156,2.0,221.8500061035156,225.0249938964844,220.0599975585937,223.6000061035156,18128700.0,1.0,1.0,0.0,2.0,215.8099975585937,215.7400054931641,215.02999877929688,224.58999633789065,216.5500030517578,216.42999267578125,216.5,224.69000244140625,214.7400054931641,212.88999938964844,211.82000732421875,220.8699951171875,215.9499969482422,215.6999969482422,215.0200042724609,222.16000366210932,11788100.0,12933800.0,12333000.0,14953100.0,223.6000061035156,215.9499969482422,215.6999969482422,215.0200042724609
157,2.0,233.3099975585937,240.47999572753903,232.82000732421875,240.0,33702900.0,2.0,1.0,1.0,0.0,221.8500061035156,215.8099975585937,215.7400054931641,215.02999877929688,225.0249938964844,216.5500030517578,216.42999267578125,216.5,220.0599975585937,214.7400054931641,212.88999938964844,211.82000732421875,223.6000061035156,215.9499969482422,215.6999969482422,215.0200042724609,18128700.0,11788100.0,12933800.0,12333000.0,240.0,223.6000061035156,215.9499969482422,215.6999969482422
158,0.0,241.009994506836,241.3000030517578,236.1300048828125,236.509994506836,16491600.0,2.0,2.0,1.0,1.0,233.3099975585937,221.8500061035156,215.8099975585937,215.7400054931641,240.47999572753903,225.0249938964844,216.5500030517578,216.42999267578125,232.82000732421875,220.0599975585937,214.7400054931641,212.88999938964844,240.0,223.6000061035156,215.9499969482422,215.6999969482422,33702900.0,18128700.0,11788100.0,12933800.0,236.509994506836,240.0,223.6000061035156,215.9499969482422
159,2.0,244.8600006103516,258.489990234375,244.0200042724609,257.67999267578125,39922700.0,0.0,2.0,2.0,1.0,241.009994506836,233.3099975585937,221.8500061035156,215.8099975585937,241.3000030517578,240.47999572753903,225.0249938964844,216.5500030517578,236.1300048828125,232.82000732421875,220.0599975585937,214.7400054931641,236.509994506836,240.0,223.6000061035156,215.9499969482422,16491600.0,33702900.0,18128700.0,11788100.0,257.67999267578125,236.509994506836,240.0,223.6000061035156
160,0.0,260.2099914550781,261.8999938964844,255.7100067138672,261.010009765625,20335000.0,2.0,0.0,2.0,2.0,244.8600006103516,241.009994506836,233.3099975585937,221.8500061035156,258.489990234375,241.3000030517578,240.47999572753903,225.0249938964844,244.0200042724609,236.1300048828125,232.82000732421875,220.0599975585937,257.67999267578125,236.509994506836,240.0,223.6000061035156,39922700.0,16491600.0,33702900.0,18128700.0,261.010009765625,257.67999267578125,236.509994506836,240.0
161,1.0,261.45001220703125,265.6600036621094,250.67999267578125,251.6699981689453,21568700.0,0.0,2.0,0.0,2.0,260.2099914550781,244.8600006103516,241.009994506836,233.3099975585937,261.8999938964844,258.489990234375,241.3000030517578,240.47999572753903,255.7100067138672,244.0200042724609,236.1300048828125,232.82000732421875,261.010009765625,257.67999267578125,236.509994506836,240.0,20335000.0,39922700.0,16491600.0,33702900.0,251.6699981689453,261.010009765625,257.67999267578125,236.509994506836
162,2.0,246.57000732421875,249.75,241.22999572753903,248.5800018310547,19782600.0,1.0,0.0,2.0,0.0,261.45001220703125,260.2099914550781,244.8600006103516,241.009994506836,265.6600036621094,261.8999938964844,258.489990234375,241.3000030517578,250.67999267578125,255.7100067138672,244.0200042724609,236.1300048828125,251.6699981689453,261.010009765625,257.67999267578125,236.509994506836,21568700.0,20335000.0,39922700.0,16491600.0,248.5800018310547,251.6699981689453,261.010009765625,257.67999267578125
163,1.0,241.7700042724609,245.0500030517578,240.7400054931641,242.5,18032100.0,2.0,1.0,0.0,2.0,246.57000732421875,261.45001220703125,260.2099914550781,244.8600006103516,249.75,265.6600036621094,261.8999938964844,258.489990234375,241.22999572753903,250.67999267578125,255.7100067138672,244.0200042724609,248.5800018310547,251.6699981689453,261.010009765625,257.67999267578125,19782600.0,21568700.0,20335000.0,39922700.0,242.5,248.5800018310547,251.6699981689453,261.010009765625
164,1.0,246.5500030517578,247.92999267578125,244.47999572753903,247.13999938964844,18742400.0,1.0,2.0,1.0,0.0,241.7700042724609,246.57000732421875,261.45001220703125,260.2099914550781,245.0500030517578,249.75,265.6600036621094,261.8999938964844,240.7400054931641,241.22999572753903,250.67999267578125,255.7100067138672,242.5,248.5800018310547,251.6699981689453,261.010009765625,18032100.0,19782600.0,21568700.0,20335000.0,247.13999938964844,242.5,248.5800018310547,251.6699981689453
165,1.0,256.45001220703125,257.6700134277344,252.42999267578125,254.8099975585937,19015000.0,1.0,1.0,2.0,1.0,246.5500030517578,241.7700042724609,246.57000732421875,261.45001220703125,247.92999267578125,245.0500030517578,249.75,265.6600036621094,244.47999572753903,240.7400054931641,241.22999572753903,250.67999267578125,247.13999938964844,242.5,248.5800018310547,251.6699981689453,18742400.0,18032100.0,19782600.0,21568700.0,254.8099975585937,247.13999938964844,242.5,248.5800018310547
166,1.0,244.9600067138672,249.47999572753903,241.88999938964844,249.0,17221500.0,1.0,1.0,1.0,2.0,256.45001220703125,246.5500030517578,241.7700042724609,246.57000732421875,257.6700134277344,247.92999267578125,245.0500030517578,249.75,252.42999267578125,244.47999572753903,240.7400054931641,241.22999572753903,254.8099975585937,247.13999938964844,242.5,248.5800018310547,19015000.0,18742400.0,18032100.0,19782600.0,249.0,254.8099975585937,247.13999938964844,242.5
167,2.0,244.9600067138672,249.47999572753903,241.88999938964844,249.0,17221500.0,1.0,1.0,1.0,1.0,244.9600067138672,256.45001220703125,246.5500030517578,241.7700042724609,249.47999572753903,257.6700134277344,247.92999267578125,245.0500030517578,241.88999938964844,252.42999267578125,244.47999572753903,240.7400054931641,249.0,254.8099975585937,247.13999938964844,242.5,17221500.0,19015000.0,18742400.0,18032100.0,249.0,249.0,254.8099975585937,247.13999938964844
168,0.0,244.9600067138672,249.47999572753903,241.88999938964844,249.0,17221500.0,2.0,1.0,1.0,1.0,244.9600067138672,244.9600067138672,256.45001220703125,246.5500030517578,249.47999572753903,249.47999572753903,257.6700134277344,247.92999267578125,241.88999938964844,241.88999938964844,252.42999267578125,244.47999572753903,249.0,249.0,254.8099975585937,247.13999938964844,17221500.0,17221500.0,19015000.0,18742400.0,249.0,249.0,249.0,254.8099975585937
169,2.0,244.9600067138672,249.47999572753903,241.88999938964844,249.0,17221500.0,0.0,2.0,1.0,1.0,244.9600067138672,244.9600067138672,244.9600067138672,256.45001220703125,249.47999572753903,249.47999572753903,249.47999572753903,257.6700134277344,241.88999938964844,241.88999938964844,241.88999938964844,252.42999267578125,249.0,249.0,249.0,254.8099975585937,17221500.0,17221500.0,17221500.0,19015000.0,249.0,249.0,249.0,249.0
170,1.0,263.739990234375,265.9760131835937,261.7550048828125,264.9100036621094,10673800.0,2.0,0.0,2.0,1.0,244.9600067138672,244.9600067138672,244.9600067138672,244.9600067138672,249.47999572753903,249.47999572753903,249.47999572753903,249.47999572753903,241.88999938964844,241.88999938964844,241.88999938964844,241.88999938964844,249.0,249.0,249.0,249.0,17221500.0,17221500.0,17221500.0,17221500.0,264.9100036621094,249.0,249.0,249.0
171,1.0,249.33999633789065,251.75,246.1000061035156,248.1300048828125,13621700.0,1.0,2.0,0.0,2.0,263.739990234375,244.9600067138672,244.9600067138672,244.9600067138672,265.9760131835937,249.47999572753903,249.47999572753903,249.47999572753903,261.7550048828125,241.88999938964844,241.88999938964844,241.88999938964844,264.9100036621094,249.0,249.0,249.0,10673800.0,17221500.0,17221500.0,17221500.0,248.1300048828125,264.9100036621094,249.0,249.0
172,2.0,255.4900054931641,255.7700042724609,251.63999938964844,253.97000122070312,7876400.0,1.0,1.0,2.0,0.0,249.33999633789065,263.739990234375,244.9600067138672,244.9600067138672,251.75,265.9760131835937,249.47999572753903,249.47999572753903,246.1000061035156,261.7550048828125,241.88999938964844,241.88999938964844,248.1300048828125,264.9100036621094,249.0,249.0,13621700.0,10673800.0,17221500.0,17221500.0,253.97000122070312,248.1300048828125,264.9100036621094,249.0
173,1.0,255.4900054931641,255.7700042724609,251.63999938964844,253.97000122070312,7876400.0,2.0,1.0,1.0,2.0,255.4900054931641,249.33999633789065,263.739990234375,244.9600067138672,255.7700042724609,251.75,265.9760131835937,249.47999572753903,251.63999938964844,246.1000061035156,261.7550048828125,241.88999938964844,253.97000122070312,248.1300048828125,264.9100036621094,249.0,7876400.0,13621700.0,10673800.0,17221500.0,253.97000122070312,253.97000122070312,248.1300048828125,264.9100036621094
174,1.0,255.4900054931641,255.7700042724609,251.63999938964844,253.97000122070312,7876400.0,1.0,2.0,1.0,1.0,255.4900054931641,255.4900054931641,249.33999633789065,263.739990234375,255.7700042724609,255.7700042724609,251.75,265.9760131835937,251.63999938964844,251.63999938964844,246.1000061035156,261.7550048828125,253.97000122070312,253.97000122070312,248.1300048828125,264.9100036621094,7876400.0,7876400.0,13621700.0,10673800.0,253.97000122070312,253.97000122070312,253.97000122070312,248.1300048828125
175,1.0,253.0,257.375,250.0850067138672,256.9599914550781,9760000.0,1.0,1.0,2.0,1.0,255.4900054931641,255.4900054931641,255.4900054931641,249.33999633789065,255.7700042724609,255.7700042724609,255.7700042724609,251.75,251.63999938964844,251.63999938964844,251.63999938964844,246.1000061035156,253.97000122070312,253.97000122070312,253.97000122070312,248.1300048828125,7876400.0,7876400.0,7876400.0,13621700.0,256.9599914550781,253.97000122070312,253.97000122070312,253.97000122070312
176,1.0,260.8900146484375,261.2900085449219,257.3800048828125,260.5899963378906,14096500.0,1.0,1.0,1.0,2.0,253.0,255.4900054931641,255.4900054931641,255.4900054931641,257.375,255.7700042724609,255.7700042724609,255.7700042724609,250.0850067138672,251.63999938964844,251.63999938964844,251.63999938964844,256.9599914550781,253.97000122070312,253.97000122070312,253.97000122070312,9760000.0,7876400.0,7876400.0,7876400.0,260.5899963378906,256.9599914550781,253.97000122070312,253.97000122070312
177,1.0,256.8900146484375,258.8800048828125,254.17999267578125,257.9700012207031,21460800.0,1.0,1.0,1.0,1.0,260.8900146484375,253.0,255.4900054931641,255.4900054931641,261.2900085449219,257.375,255.7700042724609,255.7700042724609,257.3800048828125,250.0850067138672,251.63999938964844,251.63999938964844,260.5899963378906,256.9599914550781,253.97000122070312,253.97000122070312,14096500.0,9760000.0,7876400.0,7876400.0,257.9700012207031,260.5899963378906,256.9599914550781,253.97000122070312
178,1.0,259.0299987792969,267.42999267578125,258.3099975585937,265.79998779296875,25648200.0,1.0,1.0,1.0,1.0,256.8900146484375,260.8900146484375,253.0,255.4900054931641,258.8800048828125,261.2900085449219,257.375,255.7700042724609,254.17999267578125,257.3800048828125,250.0850067138672,251.63999938964844,257.9700012207031,260.5899963378906,256.9599914550781,253.97000122070312,21460800.0,14096500.0,9760000.0,7876400.0,265.79998779296875,257.9700012207031,260.5899963378906,256.9599914550781
179,1.0,278.0599975585937,289.1199951171875,276.0400085449219,286.0,27535500.0,1.0,1.0,1.0,1.0,259.0299987792969,256.8900146484375,260.8900146484375,253.0,267.42999267578125,258.8800048828125,261.2900085449219,257.375,258.3099975585937,254.17999267578125,257.3800048828125,250.0850067138672,265.79998779296875,257.9700012207031,260.5899963378906,256.9599914550781,25648200.0,21460800.0,14096500.0,9760000.0,286.0,265.79998779296875,257.9700012207031,260.5899963378906
180,1.0,289.260009765625,292.4800109863281,284.1000061035156,291.9599914550781,19530300.0,1.0,1.0,1.0,1.0,278.0599975585937,259.0299987792969,256.8900146484375,260.8900146484375,289.1199951171875,267.42999267578125,258.8800048828125,261.2900085449219,276.0400085449219,258.3099975585937,254.17999267578125,257.3800048828125,286.0,265.79998779296875,257.9700012207031,260.5899963378906,27535500.0,25648200.0,21460800.0,14096500.0,291.9599914550781,286.0,265.79998779296875,257.9700012207031
181,1.0,285.0899963378906,289.5,283.57000732421875,289.0,9681500.0,1.0,1.0,1.0,1.0,289.260009765625,278.0599975585937,259.0299987792969,256.8900146484375,292.4800109863281,289.1199951171875,267.42999267578125,258.8800048828125,284.1000061035156,276.0400085449219,258.3099975585937,254.17999267578125,291.9599914550781,286.0,265.79998779296875,257.9700012207031,19530300.0,27535500.0,25648200.0,21460800.0,289.0,291.9599914550781,286.0,265.79998779296875
182,1.0,279.6000061035156,283.7799987792969,267.3900146484375,281.3900146484375,15885800.0,1.0,1.0,1.0,1.0,285.0899963378906,289.260009765625,278.0599975585937,259.0299987792969,289.5,292.4800109863281,289.1199951171875,267.42999267578125,283.57000732421875,284.1000061035156,276.0400085449219,258.3099975585937,289.0,291.9599914550781,286.0,265.79998779296875,9681500.0,19530300.0,27535500.0,25648200.0,281.3900146484375,289.0,291.9599914550781,286.0
183,2.0,279.6000061035156,283.7799987792969,267.3900146484375,281.3900146484375,15885800.0,1.0,1.0,1.0,1.0,279.6000061035156,285.0899963378906,289.260009765625,278.0599975585937,283.7799987792969,289.5,292.4800109863281,289.1199951171875,267.3900146484375,283.57000732421875,284.1000061035156,276.0400085449219,281.3900146484375,289.0,291.9599914550781,286.0,15885800.0,9681500.0,19530300.0,27535500.0,281.3900146484375,281.3900146484375,289.0,291.9599914550781
184,1.0,270.2300109863281,273.9700012207031,266.5899963378906,270.0199890136719,12734000.0,2.0,1.0,1.0,1.0,279.6000061035156,279.6000061035156,285.0899963378906,289.260009765625,283.7799987792969,283.7799987792969,289.5,292.4800109863281,267.3900146484375,267.3900146484375,283.57000732421875,284.1000061035156,281.3900146484375,281.3900146484375,289.0,291.9599914550781,15885800.0,15885800.0,9681500.0,19530300.0,270.0199890136719,281.3900146484375,281.3900146484375,289.0
185,0.0,281.0299987792969,283.6050109863281,278.0,278.1400146484375,9583500.0,1.0,2.0,1.0,1.0,270.2300109863281,279.6000061035156,279.6000061035156,285.0899963378906,273.9700012207031,283.7799987792969,283.7799987792969,289.5,266.5899963378906,267.3900146484375,267.3900146484375,283.57000732421875,270.0199890136719,281.3900146484375,281.3900146484375,289.0,12734000.0,15885800.0,15885800.0,9681500.0,278.1400146484375,270.0199890136719,281.3900146484375,281.3900146484375
186,2.0,267.57000732421875,271.8099975585937,264.5599975585937,271.0899963378906,11466600.0,0.0,1.0,2.0,1.0,281.0299987792969,270.2300109863281,279.6000061035156,279.6000061035156,283.6050109863281,273.9700012207031,283.7799987792969,283.7799987792969,278.0,266.5899963378906,267.3900146484375,267.3900146484375,278.1400146484375,270.0199890136719,281.3900146484375,281.3900146484375,9583500.0,12734000.0,15885800.0,15885800.0,271.0899963378906,278.1400146484375,270.0199890136719,281.3900146484375
187,0.0,275.5299987792969,278.8399963378906,274.1990051269531,276.010009765625,8761700.0,2.0,0.0,1.0,2.0,267.57000732421875,281.0299987792969,270.2300109863281,279.6000061035156,271.8099975585937,283.6050109863281,273.9700012207031,283.7799987792969,264.5599975585937,278.0,266.5899963378906,267.3900146484375,271.0899963378906,278.1400146484375,270.0199890136719,281.3900146484375,11466600.0,9583500.0,12734000.0,15885800.0,276.010009765625,271.0899963378906,278.1400146484375,270.0199890136719
188,1.0,275.42999267578125,279.29998779296875,274.8999938964844,276.92999267578125,7673300.0,0.0,2.0,0.0,1.0,275.5299987792969,267.57000732421875,281.0299987792969,270.2300109863281,278.8399963378906,271.8099975585937,283.6050109863281,273.9700012207031,274.1990051269531,264.5599975585937,278.0,266.5899963378906,276.010009765625,271.0899963378906,278.1400146484375,270.0199890136719,8761700.0,11466600.0,9583500.0,12734000.0,276.92999267578125,276.010009765625,271.0899963378906,278.1400146484375
189,1.0,284.010009765625,295.0,283.7099914550781,293.9800109863281,24777700.0,1.0,0.0,2.0,0.0,275.42999267578125,275.5299987792969,267.57000732421875,281.0299987792969,279.29998779296875,278.8399963378906,271.8099975585937,283.6050109863281,274.8999938964844,274.1990051269531,264.5599975585937,278.0,276.92999267578125,276.010009765625,271.0899963378906,278.1400146484375,7673300.0,8761700.0,11466600.0,9583500.0,293.9800109863281,276.92999267578125,276.010009765625,271.0899963378906
190,2.0,295.260009765625,295.5899963378906,288.25,290.04998779296875,16304000.0,1.0,1.0,0.0,2.0,284.010009765625,275.42999267578125,275.5299987792969,267.57000732421875,295.0,279.29998779296875,278.8399963378906,271.8099975585937,283.7099914550781,274.8999938964844,274.1990051269531,264.5599975585937,293.9800109863281,276.92999267578125,276.010009765625,271.0899963378906,24777700.0,7673300.0,8761700.0,11466600.0,290.04998779296875,293.9800109863281,276.92999267578125,276.010009765625
191,1.0,289.0599975585937,290.0,284.8800048828125,288.2699890136719,17876400.0,2.0,1.0,1.0,0.0,295.260009765625,284.010009765625,275.42999267578125,275.5299987792969,295.5899963378906,295.0,279.29998779296875,278.8399963378906,288.25,283.7099914550781,274.8999938964844,274.1990051269531,290.04998779296875,293.9800109863281,276.92999267578125,276.010009765625,16304000.0,24777700.0,7673300.0,8761700.0,288.2699890136719,290.04998779296875,293.9800109863281,276.92999267578125
192,1.0,287.4100036621094,296.8399963378906,286.9100036621094,292.3900146484375,15860400.0,1.0,2.0,1.0,1.0,289.0599975585937,295.260009765625,284.010009765625,275.42999267578125,290.0,295.5899963378906,295.0,279.29998779296875,284.8800048828125,288.25,283.7099914550781,274.8999938964844,288.2699890136719,290.04998779296875,293.9800109863281,276.92999267578125,17876400.0,16304000.0,24777700.0,7673300.0,292.3900146484375,288.2699890136719,290.04998779296875,293.9800109863281
193,1.0,298.1099853515625,302.29998779296875,295.4410095214844,300.5400085449219,15105800.0,1.0,1.0,2.0,1.0,287.4100036621094,289.0599975585937,295.260009765625,284.010009765625,296.8399963378906,290.0,295.5899963378906,295.0,286.9100036621094,284.8800048828125,288.25,283.7099914550781,292.3900146484375,288.2699890136719,290.04998779296875,293.9800109863281,15860400.0,17876400.0,16304000.0,24777700.0,300.5400085449219,292.3900146484375,288.2699890136719,290.04998779296875
194,1.0,293.79998779296875,299.8630065917969,292.6099853515625,299.4599914550781,9709900.0,1.0,1.0,1.0,2.0,298.1099853515625,287.4100036621094,289.0599975585937,295.260009765625,302.29998779296875,296.8399963378906,290.0,295.5899963378906,295.4410095214844,286.9100036621094,284.8800048828125,288.25,300.5400085449219,292.3900146484375,288.2699890136719,290.04998779296875,15105800.0,15860400.0,17876400.0,16304000.0,299.4599914550781,300.5400085449219,292.3900146484375,288.2699890136719
195,1.0,293.79998779296875,299.8630065917969,292.6099853515625,299.4599914550781,9709900.0,1.0,1.0,1.0,1.0,293.79998779296875,298.1099853515625,287.4100036621094,289.0599975585937,299.8630065917969,302.29998779296875,296.8399963378906,290.0,292.6099853515625,295.4410095214844,286.9100036621094,284.8800048828125,299.4599914550781,300.5400085449219,292.3900146484375,288.2699890136719,9709900.0,15105800.0,15860400.0,17876400.0,299.4599914550781,299.4599914550781,300.5400085449219,292.3900146484375
196,1.0,309.8900146484375,313.8099975585937,303.4100036621094,305.2900085449219,14107300.0,1.0,1.0,1.0,1.0,293.79998779296875,293.79998779296875,298.1099853515625,287.4100036621094,299.8630065917969,299.8630065917969,302.29998779296875,296.8399963378906,292.6099853515625,292.6099853515625,295.4410095214844,286.9100036621094,299.4599914550781,299.4599914550781,300.5400085449219,292.3900146484375,9709900.0,9709900.0,15105800.0,15860400.0,305.2900085449219,299.4599914550781,299.4599914550781,300.5400085449219
197,1.0,307.6000061035156,311.79998779296875,307.0599975585937,309.8099975585937,8806100.0,1.0,1.0,1.0,1.0,309.8900146484375,293.79998779296875,293.79998779296875,298.1099853515625,313.8099975585937,299.8630065917969,299.8630065917969,302.29998779296875,303.4100036621094,292.6099853515625,292.6099853515625,295.4410095214844,305.2900085449219,299.4599914550781,299.4599914550781,300.5400085449219,14107300.0,9709900.0,9709900.0,15105800.0,309.8099975585937,305.2900085449219,299.4599914550781,299.4599914550781
198,2.0,311.4599914550781,311.8500061035156,304.2099914550781,306.2799987792969,8008400.0,1.0,1.0,1.0,1.0,307.6000061035156,309.8900146484375,293.79998779296875,293.79998779296875,311.79998779296875,313.8099975585937,299.8630065917969,299.8630065917969,307.0599975585937,303.4100036621094,292.6099853515625,292.6099853515625,309.8099975585937,305.2900085449219,299.4599914550781,299.4599914550781,8806100.0,14107300.0,9709900.0,9709900.0,306.2799987792969,309.8099975585937,305.2900085449219,299.4599914550781
199,1.0,309.9200134277344,315.4599914550781,303.20001220703125,306.8699951171875,9350100.0,2.0,1.0,1.0,1.0,311.4599914550781,307.6000061035156,309.8900146484375,293.79998779296875,311.8500061035156,311.79998779296875,313.8099975585937,299.8630065917969,304.2099914550781,307.0599975585937,303.4100036621094,292.6099853515625,306.2799987792969,309.8099975585937,305.2900085449219,299.4599914550781,8008400.0,8806100.0,14107300.0,9709900.0,306.8699951171875,306.2799987792969,309.8099975585937,305.2900085449219
